Model Yr,Mfr Name,Division,Carline,Verify Mfr Cd,Index (Model Type Index),Eng Displ,# Cyl,Trans in FE Guide (MFR entered for data entered after May 13 2011),City FE (Guide) - Conventional Fuel,Hwy FE (Guide) - Conventional Fuel,Comb FE (Guide) - Conventional Fuel,City Unadj FE - Conventional Fuel,Hwy Unadj FE - Conventional Fuel,Comb Unadj FE - Conventional Fuel,City Unrd Adj FE - Conventional Fuel,Hwy Unrd Adj FE - Conventional Fuel,Comb Unrd Adj FE - Conventional Fuel,Guzzler? ,Air Aspir Method,Air Aspiration Method Desc,Trans,Trans Desc,"Trans, Other",# Gears,Trans Lockup,Trans Creeper Gear,Drive Sys,Drive Desc,Max Ethanol % - Gasoline,Max Biodiesel %,Range1 - Model Type Driving Range - Conventional Fuel,Fuel Usage  - Conventional Fuel,Fuel Usage Desc - Conventional Fuel,Fuel Unit - Conventional Fuel,Fuel Unit Desc - Conventional Fuel,Gas Guzzler Exempt (Where Truck = 1975 NHTSA truck definition),Gas Guzzler Exempt Desc (Where Truck = 1975 NHTSA truck definition),2Dr Pass Vol,2Dr Lugg Vol,4Dr Pass Vol,4Dr Lugg Vol,Htchbk Pass Vol,Htchbk Lugg Vol,Annual Fuel1 Cost - Conventional Fuel,EPA Calculated Annual Fuel Cost - Conventional Fuel -----  Annual fuel cost error. Please revise Verify. ,City2 FE (Guide) - Alternative Fuel,Hwy2 Fuel FE (Guide) - Alternative Fuel,Comb2 Fuel FE (Guide) - Alternative Fuel,City2 Unadj FE - Alternative Fuel,Hwy2 Unadj FE - Alternative Fuel,Comb2 Unadj FE - Alternative Fuel,City2 Unrd Adj FE - Alternative Fuel,Hwy2 Unrd Adj FE - Alternative Fuel,Cmb2 Unrd Adj FE - Alternative Fuel, Range2 - Alt Fuel Model Typ Driving Range - Alternative Fuel, Fuel2 Usage - Alternative Fuel, Fuel2 Usage Desc - Alternative Fuel,Fuel2 Unit - Alternative Fuel,Fuel2 Unit Desc - Alternative Fuel,Fuel2 Annual Fuel Cost - Alternative Fuel,Fuel2 EPA Calculated Annual Fuel Cost - Alternative Fuel,Descriptor - Model Type (40 Char or less),Intake Valves Per Cyl,Exhaust Valves Per Cyl,Carline Class,Carline Class Desc,Car/Truck Category - Cash for Clunkers Bill.,Calc Approach Desc,Release Date,EPA FE Label Dataset ID,,Unique Label?,Label Recalc?,Relabel,Relabel Desc,Suppressed?,Police/Emerg?,Comments - Mfr Eng Cnfg,Cyl Deact?,Cyl Deact Desc,Var Valve Timing?,Var Valve Timing Desc,Var Valve Lift?,Var Valve Lift Desc,Energy Storage Device Desc,"Energy Storage Device,If Other",# Batteries,Battery Type Desc,"Battery Type, If Other",Total Voltage for Battery Pack(s),Batt Energy Capacity (Amp-hrs),Batt Specific Energy (Watt-hr/kg),Batt Charger Type Desc,Comments,# Capacitors,Regen Braking Type Desc,"Regen Braking Type, If Other","Regen Braking Wheels Source (Front, Rear, Both)",Driver Cntrl Regen Braking?,Fuel Cell Desc,Usable H2 Fill Capacity (kg),Fuel Cell Onboard H2 Capacity (kg),HEV-EV Comments,# Drive Motor Gen,Motor Gen Type Desc,"Motor Gen Type, If Other",Rated Motor Gen Power (kW),Fuel Metering Type 1 Desc,Fuel Metering Type 2 Desc,Fuel Metering Sys Cd,Fuel Metering Sys Desc,Fuel Cell Vehicle (Y or N),Off Board Charge Capable (Y or N),Camless Valvetrain (Y or N),Oil Viscosity,Eng Mgmt System (Stop/Start Sys) Code,Eng Mgmt System (Stop/Start Sys) Description,Model Type Desc (MFR entered),Charge Depleting Calc Appr Code,Charge Depleting Calc Appr Desc,Charge Sustaining Calc Appr Code,Charge Sustaining Calc Appr Desc,EPA Calculated Annual Fuel Cost,EPA Calculated Gas Guzzler MPG,MFR Calculated Gas Guzzler MPG ,EPA Calculated Gas Guzzler Indicator (Y or N),
2013,General Motors,Chevrolet,C15 SILVERADO 2WD,GMX,518,4.3,6,Auto(A4),15,20,17,18.4406,27.2284,21.5739,14.8643,19.6728,16.7013,,NA,Naturally Aspirated,A,Automatic,,4,Y,N,R,"2-Wheel Drive, Rear",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3150,3150,,,,,,,,,,,,,,,,,,1,1,12,Standard Pick-up Trucks 2WD,2,Derived 5-cycle label,5/1/2012,9724,,N,N,,,N,N,,N,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W30,N,No,,,,,,,,,,
2013,General Motors,Chevrolet,C15 SILVERADO 2WD,GMX,548,4.8,8,Auto(A4),14,19,16,17.0006,26.0455,20.1494,13.7556,18.8403,15.6571,,NA,Naturally Aspirated,A,Automatic,,4,Y,N,R,"2-Wheel Drive, Rear",85,,410/560,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3350,3350,10,14,12,12.7435,19.2875,15.0398,10.3111,13.9518,11.683,310/420,E,Ethanol (E85),MPG,miles per gallon,3900,3900,FFV; ,1,1,12,Standard Pick-up Trucks 2WD,2,Derived 5-cycle label,5/1/2012,9730,,N,N,,,N,N,,N,,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W30,N,No,,,,,,,,,,
2013,General Motors,Chevrolet,C15 SILVERADO 2WD,GMX,533,5.3,8,Auto(A6),15,21,17,18.3,29.4,22.0455,14.7564,21.196,17.0933,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,R,"2-Wheel Drive, Rear",85,,440/590,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3150,3150,11,16,13,13.4,22.2,16.3092,10.8052,16.0051,12.6554,330/450,E,Ethanol (E85),MPG,miles per gallon,3600,3600,FFV; ,1,1,12,Standard Pick-up Trucks 2WD,2,Derived 5-cycle label,5/1/2012,9870,,N,N,,,N,N,Engine Block Material - Aluminum,Y,Active Fuel Management,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W30,N,No,,,,,,,,,,
2013,General Motors,Chevrolet,C15 SILVERADO 2WD,GMX,585,6.2,8,Auto(A6),13,18,14,12.5133,17.562,14.3726,12.5133,17.562,14.3726,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,R,"2-Wheel Drive, Rear",85,,370,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3800,3800,9,13,11,9.1006,13.4698,10.656,9.1006,13.4698,10.656,290,E,Ethanol (E85),MPG,miles per gallon,4250,4250,FFV; ,1,1,12,Standard Pick-up Trucks 2WD,2,Derived Vehicle Specific 5-cycle Calculation Approach for city label but Modified 5-cycle Calculation Approach for Highway label,5/1/2012,9738,,N,N,,,N,N,,N,,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W30,N,No,,,,,,,,,,
2013,General Motors,Chevrolet,C15 SILVERADO 2WD XFE,GMX,534,5.3,8,Auto(A6),15,22,18,19.1,30.4,22.9366,15.3692,21.8952,17.7499,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,R,"2-Wheel Drive, Rear",85,,480,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2950,2950,11,16,13,13.9,22.5,16.7874,11.1849,16.2053,12.9968,340,E,Ethanol (E85),MPG,miles per gallon,3600,3600,FFV; ,1,1,12,Standard Pick-up Trucks 2WD,2,Derived 5-cycle label,5/1/2012,9875,,Y,N,,,N,N,Engine Block Material - Aluminum,Y,Active Fuel Management,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W30,N,No,,,,,,,,,,
2013,General Motors,GMC,C15 SIERRA 2WD,GMX,520,4.3,6,Auto(A4),15,20,17,18.4255,27.16,21.5432,14.8527,19.6247,16.6776,,NA,Naturally Aspirated,A,Automatic,,4,Y,N,R,"2-Wheel Drive, Rear",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3150,3150,,,,,,,,,,,,,,,,,,1,1,12,Standard Pick-up Trucks 2WD,2,Derived 5-cycle label,5/1/2012,9725,,N,N,,,N,N,,N,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W30,N,No,,,,,,,,,,
2013,General Motors,GMC,C15 SIERRA 2WD,GMX,549,4.8,8,Auto(A4),14,19,16,17.0263,26.064,20.1742,13.7754,18.8533,15.6753,,NA,Naturally Aspirated,A,Automatic,,4,Y,N,R,"2-Wheel Drive, Rear",85,,410/560,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3350,3350,10,14,12,12.7618,19.2986,15.0568,10.3251,13.9596,11.6953,310/420,E,Ethanol (E85),MPG,miles per gallon,3900,3900,FFV; ,1,1,12,Standard Pick-up Trucks 2WD,2,Derived 5-cycle label,5/1/2012,9731,,N,N,,,N,N,,N,,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W30,N,No,,,,,,,,,,
2013,General Motors,GMC,C15 SIERRA 2WD,GMX,538,5.3,8,Auto(A6),15,21,17,18.3,29.4,22.0455,14.7564,21.196,17.0933,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,R,"2-Wheel Drive, Rear",85,,440/590,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3150,3150,11,16,13,13.4,22.2,16.3092,10.8052,16.0051,12.6554,330/450,E,Ethanol (E85),MPG,miles per gallon,3600,3600,FFV; ,1,1,12,Standard Pick-up Trucks 2WD,2,Derived 5-cycle label,5/1/2012,9873,,N,N,,,N,N,Engine Block Material - Aluminum,Y,Active Fuel Management,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W30,N,No,,,,,,,,,,
2013,General Motors,GMC,C15 SIERRA 2WD,GMX,586,6.2,8,Auto(A6),13,18,14,12.5133,17.562,14.3726,12.5133,17.562,14.3726,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,R,"2-Wheel Drive, Rear",85,,370,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3800,3800,9,13,11,9.1006,13.4698,10.656,9.1006,13.4698,10.656,290,E,Ethanol (E85),MPG,miles per gallon,4250,4250,FFV; ,1,1,12,Standard Pick-up Trucks 2WD,2,Derived Vehicle Specific 5-cycle Calculation Approach for city label but Modified 5-cycle Calculation Approach for Highway label,5/1/2012,9739,,N,N,,,N,N,,N,,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W30,N,No,,,,,,,,,,
2013,General Motors,GMC,C15 SIERRA 2WD XFE,GMX,537,5.3,8,Auto(A6),15,22,18,19.1,30.4,22.9366,15.3692,21.8952,17.7499,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,R,"2-Wheel Drive, Rear",85,,480,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2950,2950,11,16,13,13.9,22.5,16.7874,11.1849,16.2053,12.9968,340,E,Ethanol (E85),MPG,miles per gallon,3600,3600,FFV; ,1,1,12,Standard Pick-up Trucks 2WD,2,Derived 5-cycle label,5/1/2012,9874,,Y,N,,,N,N,Engine Block Material - Aluminum,Y,Active Fuel Management,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W30,N,No,,,,,,,,,,
2013,General Motors,Chevrolet,K15 SILVERADO 4WD,GMX,528,4.3,6,Auto(A4),14,18,15,17.3962,24.1935,19.9139,14.061,17.5329,15.4365,,NA,Naturally Aspirated,A,Automatic,,4,Y,N,4,4-Wheel Drive,10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3550,3550,,,,,,,,,,,,,,,,,,1,1,13,Standard Pick-up Trucks 4WD,2,Derived 5-cycle label,5/1/2012,9773,,N,N,,,N,N,,N,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W30,N,No,,,,,,,,,,
2013,General Motors,Chevrolet,K15 SILVERADO 4WD,GMX,550,4.8,8,Auto(A4),13,18,15,16.174,24.1768,19.0049,13.1154,17.5211,14.7888,,NA,Naturally Aspirated,A,Automatic,,4,Y,N,4,4-Wheel Drive,85,,390/520,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3550,3550,10,13,11,12.162,17.9616,14.2296,9.8621,13.0169,11.0694,280/380,E,Ethanol (E85),MPG,miles per gallon,4250,4250,FFV; ,1,1,13,Standard Pick-up Trucks 4WD,2,Derived 5-cycle label,5/1/2012,9846,,N,N,,,N,N,,N,,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W30,N,No,,,,,,,,,,
2013,General Motors,Chevrolet,K15 SILVERADO 4WD,GMX,542,5.3,8,Auto(A6),15,21,17,18.1237,29.0038,21.8044,14.621,20.9186,16.9122,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,4,4-Wheel Drive,85,,440/590,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3150,3150,11,16,13,13.4128,21.9022,16.2466,10.8206,15.7966,12.6078,330/450,E,Ethanol (E85),MPG,miles per gallon,3600,3600,FFV; ,1,1,13,Standard Pick-up Trucks 4WD,2,Derived 5-cycle label,5/1/2012,9890,,N,N,,,N,N,Engine Block Material - Aluminum,Y,Active Fuel Management,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W30,N,No,,,,,,,,,,
2013,General Motors,Chevrolet,K15 SILVERADO 4WD,GMX,587,6.2,8,Auto(A6),12,18,14,12.186,17.5186,14.1202,12.186,17.5186,14.1202,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,4,4-Wheel Drive,85,,370,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3800,3800,9,13,10,8.8554,13.4371,10.4604,8.8554,13.4371,10.4604,260,E,Ethanol (E85),MPG,miles per gallon,4650,4650,FFV; ,1,1,13,Standard Pick-up Trucks 4WD,2,Derived Vehicle Specific 5-cycle Calculation Approach for city label but Modified 5-cycle Calculation Approach for Highway label,5/1/2012,9855,,N,N,,,N,N,,N,,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W30,N,No,,,,,,,,,,
2013,General Motors,GMC,K15 SIERRA 4WD,GMX,529,4.3,6,Auto(A4),14,18,15,17.3962,24.1935,19.9139,14.061,17.5329,15.4365,,NA,Naturally Aspirated,A,Automatic,,4,Y,N,4,4-Wheel Drive,10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3550,3550,,,,,,,,,,,,,,,,,,1,1,13,Standard Pick-up Trucks 4WD,2,Derived 5-cycle label,5/1/2012,9774,,N,N,,,N,N,,N,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W30,N,No,,,,,,,,,,
2013,General Motors,GMC,K15 SIERRA 4WD,GMX,551,4.8,8,Auto(A4),13,18,15,16.1578,24.1647,18.9892,13.1028,17.5125,14.7772,,NA,Naturally Aspirated,A,Automatic,,4,Y,N,4,4-Wheel Drive,85,,390/520,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3550,3550,10,13,11,12.1434,17.9604,14.2152,9.8475,13.0161,11.059,280/380,E,Ethanol (E85),MPG,miles per gallon,4250,4250,FFV; ,1,1,13,Standard Pick-up Trucks 4WD,2,Derived 5-cycle label,5/1/2012,9847,,N,N,,,N,N,,N,,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W30,N,No,,,,,,,,,,
2013,General Motors,GMC,K15 SIERRA 4WD,GMX,545,5.3,8,Auto(A6),15,21,17,18.1339,29.0072,21.8134,14.6289,20.921,16.9187,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,4,4-Wheel Drive,85,,440/590,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3150,3150,11,16,13,13.4179,21.9045,16.2512,10.8244,15.7983,12.6111,330/450,E,Ethanol (E85),MPG,miles per gallon,3600,3600,FFV; ,1,1,13,Standard Pick-up Trucks 4WD,2,Derived 5-cycle label,5/1/2012,9893,,N,N,,,N,N,Engine Block Material - Aluminum,Y,Active Fuel Management,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W30,N,No,,,,,,,,,,
2013,General Motors,GMC,K15 SIERRA 4WD,GMX,588,6.2,8,Auto(A6),12,18,14,12.1809,17.5042,14.1122,12.1809,17.5042,14.1122,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,4,4-Wheel Drive,85,,370,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3800,3800,9,13,10,8.8517,13.4261,10.4546,8.8517,13.4261,10.4546,260,E,Ethanol (E85),MPG,miles per gallon,4650,4650,FFV; ,1,1,13,Standard Pick-up Trucks 4WD,2,Derived Vehicle Specific 5-cycle Calculation Approach for city label but Modified 5-cycle Calculation Approach for Highway label,5/1/2012,9856,,N,N,,,N,N,,N,,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W30,N,No,,,,,,,,,,
2013,General Motors,GMC,K15 SIERRA AWD,GMX,589,6.2,8,Auto(A6),12,18,14,12.2012,17.5611,14.1438,12.2012,17.5611,14.1438,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,A,All Wheel Drive,85,,370,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3800,3800,9,13,10,8.8662,13.4698,10.4776,8.8662,13.4698,10.4776,260,E,Ethanol (E85),MPG,miles per gallon,4650,4650,FFV; ,1,1,13,Standard Pick-up Trucks 4WD,2,Derived Vehicle Specific 5-cycle Calculation Approach for city label but Modified 5-cycle Calculation Approach for Highway label,5/1/2012,9907,,N,N,,,N,N,,N,,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W30,N,No,,,,,,,,,,
2013,General Motors,Chevrolet,G1500 EXPRESS 2WD CARGO,GMX,517,4.3,6,Auto(A4),15,20,17,18.5,27.5,21.6951,14.9098,19.8636,16.7946,,NA,Naturally Aspirated,A,Automatic,,4,Y,N,R,"2-Wheel Drive, Rear",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3150,3150,,,,,,,,,,,,,,,,,,1,1,14,"Vans, Cargo Types",2,Derived 5-cycle label,5/1/2012,9736,,N,N,,,N,N,,N,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W30,N,No,,,,,,,,,,
2013,General Motors,Chevrolet,G1500 EXPRESS 2WD CARGO,GMX,557,5.3,8,Auto(A4),13,18,15,16.1,24.3,18.9825,13.0579,17.6082,14.7762,,NA,Naturally Aspirated,A,Automatic,,4,Y,N,R,"2-Wheel Drive, Rear",85,,470,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3550,3550,10,13,11,12.2,18.2,14.3252,9.8948,13.188,11.1474,340,E,Ethanol (E85),MPG,miles per gallon,4250,4250,FFV; ,1,1,14,"Vans, Cargo Types",2,Derived 5-cycle label,5/1/2012,9848,,N,N,,,N,N,,N,,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W30,N,No,,,,,,,,,,
2013,General Motors,Chevrolet,G1500 EXPRESS CONV 2WD CARGO,GMX,558,5.3,8,Auto(A4),13,17,14,15.6,23.3,18.3252,12.6691,16.9005,14.2777,,NA,Naturally Aspirated,A,Automatic,,4,Y,N,R,"2-Wheel Drive, Rear",85,,430,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3800,3800,10,13,11,12,17.4,13.9479,9.7455,12.621,10.8588,340,E,Ethanol (E85),MPG,miles per gallon,4250,4250,FFV; ,1,1,14,"Vans, Cargo Types",2,Derived 5-cycle label,5/1/2012,9837,,N,N,,,N,N,,N,,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W30,N,No,,,,,,,,,,
2013,General Motors,Chevrolet,G2500 EXPRESS CONV 2WD CARGO,GMX,594,6.0,8,Auto(A6),10,15,12,12.4,20.7,15.13,10.1563,15.0536,11.8981,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,R,"2-Wheel Drive, Rear",85,,370,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,4450,4450,7,11,9,9.1,15.3,11.1295,7.4534,11.1266,8.7539,280,E,Ethanol (E85),MPG,miles per gallon,5150,5150,FFV; ,1,1,14,"Vans, Cargo Types",2,Derived 5-cycle label,5/3/2012,9914,,N,N,,,N,N,Hardened Valve Seats,N,,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W30,N,No,,,,,,,,,,
2013,General Motors,Chevrolet,H1500 EXPRESS AWD CARGO,GMX,564,5.3,8,Auto(A4),13,17,14,15.8,22.9,18.3618,12.8248,16.617,14.2926,,NA,Naturally Aspirated,A,Automatic,,4,Y,N,A,All Wheel Drive,85,,430,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3800,3800,9,12,10,11.3,16.7,13.2242,9.1722,12.1181,10.2988,310,E,Ethanol (E85),MPG,miles per gallon,4650,4650,FFV; ,1,1,14,"Vans, Cargo Types",2,Derived 5-cycle label,5/1/2012,9842,,N,N,,,N,N,,N,,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W30,N,No,,,,,,,,,,
2013,General Motors,Chevrolet,H1500 EXPRESS CONV AWD CARGO,GMX,562,5.3,8,Auto(A4),13,17,14,15.8,22.9,18.3618,12.8248,16.617,14.2926,,NA,Naturally Aspirated,A,Automatic,,4,Y,N,A,All Wheel Drive,85,,430,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3800,3800,9,12,10,11.3,16.7,13.2242,9.1722,12.1181,10.2988,310,E,Ethanol (E85),MPG,miles per gallon,4650,4650,FFV; ,1,1,14,"Vans, Cargo Types",2,Derived 5-cycle label,5/1/2012,9840,,N,N,,,N,N,,N,,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W30,N,No,,,,,,,,,,
2013,General Motors,GMC,G1500 SAVANA 2WD CARGO,GMX,519,4.3,6,Auto(A4),15,20,17,18.5,27.5,21.6951,14.9098,19.8636,16.7946,,NA,Naturally Aspirated,A,Automatic,,4,Y,N,R,"2-Wheel Drive, Rear",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3150,3150,,,,,,,,,,,,,,,,,,1,1,14,"Vans, Cargo Types",2,Derived 5-cycle label,5/1/2012,9737,,N,N,,,N,N,,N,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W30,N,No,,,,,,,,,,
2013,General Motors,GMC,G1500 SAVANA 2WD CARGO,GMX,560,5.3,8,Auto(A4),13,18,15,16.1,24.3,18.9825,13.0579,17.6082,14.7762,,NA,Naturally Aspirated,A,Automatic,,4,Y,N,R,"2-Wheel Drive, Rear",85,,470,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3550,3550,10,13,11,12.2,18.2,14.3252,9.8948,13.188,11.1474,340,E,Ethanol (E85),MPG,miles per gallon,4250,4250,FFV; ,1,1,14,"Vans, Cargo Types",2,Derived 5-cycle label,5/1/2012,9849,,N,N,,,N,N,,N,,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W30,N,No,,,,,,,,,,
2013,General Motors,GMC,G1500 SAVANA CONV 2WD CARGO,GMX,561,5.3,8,Auto(A4),13,17,14,15.6,23.3,18.3252,12.6691,16.9005,14.2777,,NA,Naturally Aspirated,A,Automatic,,4,Y,N,R,"2-Wheel Drive, Rear",85,,430,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3800,3800,10,13,11,12,17.4,13.9479,9.7455,12.621,10.8588,340,E,Ethanol (E85),MPG,miles per gallon,4250,4250,FFV; ,1,1,14,"Vans, Cargo Types",2,Derived 5-cycle label,5/1/2012,9839,,N,N,,,N,N,,N,,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W30,N,No,,,,,,,,,,
2013,General Motors,GMC,G2500 SAVANA CONV 2WD CARGO,GMX,597,6.0,8,Auto(A6),10,15,12,12.4,20.7,15.13,10.1563,15.0536,11.8981,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,R,"2-Wheel Drive, Rear",85,,370,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,4450,4450,7,11,9,9.1,15.3,11.1295,7.4534,11.1266,8.7539,280,E,Ethanol (E85),MPG,miles per gallon,5150,5150,FFV; ,1,1,14,"Vans, Cargo Types",2,Derived 5-cycle label,5/3/2012,9915,,N,N,,,N,N,Hardened Valve Seats,N,,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W30,N,No,,,,,,,,,,
2013,General Motors,GMC,H1500 SAVANA AWD CARGO,GMX,566,5.3,8,Auto(A4),13,17,14,15.8,22.9,18.3618,12.8248,16.617,14.2926,,NA,Naturally Aspirated,A,Automatic,,4,Y,N,A,All Wheel Drive,85,,430,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3800,3800,9,12,10,11.3,16.7,13.2242,9.1722,12.1181,10.2988,310,E,Ethanol (E85),MPG,miles per gallon,4650,4650,FFV; ,1,1,14,"Vans, Cargo Types",2,Derived 5-cycle label,5/1/2012,9844,,N,N,,,N,N,,N,,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W30,N,No,,,,,,,,,,
